"-0.1","-0.19866933","0.610597","1.2587415","0.6976273","0.6688158","0.2878592","-0.6635395","-0.69321334","-0.12859236","-0.062463924"
"-0.040000003","-0.0799147","0.610597","1.2409731","0.6962315","0.5916055","0.23272634","-0.28927457","-0.22174874","-0.07305144","-0.09111504"
"0.019999996","0.039989326","0.610597","1.2232049","0.6948334","0.51662475","0.18548009","0.03505385","0.1663898","0.008496657","-0.05647163"
"0.07999999","0.1593182","0.610597","1.2054365","0.693433","0.44385105","0.14569339","0.31295764","0.47953853","0.10809411","0.024571434"
"0.13999999","0.27635562","0.610597","1.1876682","0.6920303","0.37326175","0.112948","0.5478097","0.7255193","0.21882011","0.13750924"
"0.19999999","0.38941833","0.610597","1.1699","0.69062537","0.3048342","0.0868344","0.74285066","0.9116564","0.33471417","0.2700144"
"0.26","0.4968801","0.610597","1.1521316","0.6892181","0.2385463","0.06695181","0.901188","1.0447962","0.45070064","0.411736"
"0.32","0.59719545","0.610597","1.1343632","0.6878086","0.1743751","0.052908167","1.0258","1.1313248","0.5625207","0.5541085"
"0.38","0.68892145","0.610597","1.1165949","0.6863968","0.112298176","0.04432027","1.1195368","1.1771854","0.6666624","0.6901767"
"0.43999997","0.77073884","0.610597","1.0988266","0.68498266","0.052293345","0.040813506","1.1851246","1.1878964","0.7602974","0.8144263"
"0.49999997","0.84147096","0.610597","1.0810583","0.6835663","-0.0056625158","0.042022184","1.2251668","1.1685684","0.8412198","0.92262954"
"0.55999994","0.9001004","0.610597","1.0632899","0.68214756","-0.0615917","0.047589168","1.2421461","1.12392","0.9077865","1.0116985"
"0.61999995","0.945784","0.610597","1.0455216","0.6807266","-0.11551632","0.05716622","1.238428","1.0582962","0.9588627","1.0795482"
"0.67999995","0.97786456","0.610597","1.0277532","0.67930335","-0.16745956","0.0704138","1.2162622","0.9756826","0.99376845","1.1249714"
"0.73999995","0.99588084","0.610597","1.009985","0.67787784","-0.2174436","0.087001115","1.1777855","0.87972355","1.0122286","1.14752"
"0.79999995","0.9995736","0.610597","0.9922166","0.67645","-0.26549077","0.106606096","1.1250237","0.77373505","1.0143256","1.1473961"
"0.85999995","0.98888975","0.610597","0.97444826","0.67501986","-0.3116241","0.12891552","1.0598949","0.66072226","1.0004547","1.1253523"
"0.91999996","0.963983","0.610597","0.95667994","0.6735875","-0.35586566","0.15362471","0.98421085","0.54339325","0.97128165","1.0825984"
"0.9799999","0.9252116","0.610597","0.9389116","0.6721528","-0.39823824","0.18043798","0.8996794","0.42417493","0.9277028","1.0207165"
"1.04","0.873133","0.610597","0.9211433","0.6707158","-0.43876433","0.20906818","0.8079077","0.3052257","0.8708085","0.94158375"
"1.0999999","0.80849653","0.610597","0.90337497","0.6692766","-0.47746646","0.2392371","0.71040416","0.1884506","0.80184793","0.8473018"
"1.16","0.7322315","0.610597","0.88560665","0.667835","-0.51436704","0.27067506","0.6085801","0.07551482","0.72219574","0.740132"
"1.2199999","0.64543515","0.610597","0.8678383","0.6663912","-0.5494886","0.30312142","0.50375336","-0.03214267","0.63332385","0.62243897"
"1.28","0.5493555","0.610597","0.85007","0.66494507","-0.58285385","0.33632395","0.39714968","-0.1332967","0.5367711","0.49663758"
"1.3399999","0.4453748","0.610597","0.8323017","0.6634967","-0.61448526","0.3700394","0.28990585","-0.22692177","0.4341185","0.36514783"
"1.4","0.3349882","0.610597","0.8145333","0.66204596","-0.64440536","0.40403327","0.18307078","-0.31218144","0.32696527","0.23035397"
"1.4599999","0.21978377","0.610597","0.796765","0.660593","-0.67263645","0.43807948","0.07761079","-0.38841328","0.21690793","0.094570234"
"1.52","0.101418026","0.610597","0.77899665","0.6591377","-0.6992014","0.4719614","-0.025592744","-0.4551212","0.10551752","-0.03999363"
"1.5799999","-0.018406155","0.610597","0.7612284","0.65768015","-0.72412235","0.50547016","-0.12573534","-0.51195884","-0.00567393","-0.17125283"
"1.64","-0.13796584","0.610597","0.74346","0.6562203","-0.74742234","0.53840667","-0.2220934","-0.55872333","-0.11519466","-0.29727578"
"1.6999999","-0.25554097","0.610597","0.7256917","0.6547582","-0.7691235","0.57057977","-0.31401527","-0.5953398","-0.22164212","-0.41629583"
"1.76","-0.36944094","0.610597","0.70792335","0.6532938","-0.7892484","0.6018075","-0.40092367","-0.62185395","-0.32370025","-0.5267303"
"1.8199999","-0.47802714","0.610597","0.690155","0.6518271","-0.80781966","0.6319165","-0.48231137","-0.6384201","-0.42014754","-0.62718904"
"1.8799999","-0.579738","0.610597","0.67238665","0.65035814","-0.8248598","0.6607423","-0.557739","-0.6452919","-0.50986755","-0.71648186"
"1.9399999","-0.67311084","0.610597","0.6546184","0.64888686","-0.84039134","0.6881288","-0.6268332","-0.64281213","-0.5918566","-0.7936242"
"1.9999999","-0.7568023","0.610597","0.63685","0.6474133","-0.85443676","0.7139291","-0.68928313","-0.6314032","-0.66523015","-0.85783803"
"2.06","-0.8296091","0.610597","0.61908174","0.64593744","-0.86701864","0.7380048","-0.74483943","-0.6115588","-0.72922754","-0.9085511"
"2.1200001","-0.8904839","0.610597","0.60131335","0.6444593","-0.8781595","0.76022637","-0.79331136","-0.58383393","-0.78321594","-0.945395"
"2.18","-0.9385509","0.610597","0.5835451","0.6429789","-0.88788193","0.7804729","-0.8345635","-0.5488378","-0.8266922","-0.96819866"
"2.24","-0.97311896","0.610597","0.5657767","0.6414962","-0.8962083","0.79863226","-0.8685148","-0.5072242","-0.8592845","-0.9769826"
"2.3","-0.99369097","0.610597","0.54800844","0.6400112","-0.9031613","0.81460106","-0.89513564","-0.45968458","-0.8807514","-0.97194946"
"2.3600001","-0.99997103","0.610597","0.53024006","0.63852394","-0.9087633","0.82828486","-0.9144449","-0.40694055","-0.89098203","-0.95347476"
"2.42","-0.99186873","0.610597","0.51247174","0.63703436","-0.913037","0.83959746","-0.92650867","-0.3497357","-0.8899925","-0.92209446"
"2.48","-0.96950066","0.610597","0.4947034","0.6355425","-0.91600484","0.8484622","-0.9314369","-0.28882974","-0.87792325","-0.8784934"
"2.54","-0.9331886","0.610597","0.4769351","0.63404834","-0.91768926","0.85481036","-0.9293816","-0.22499096","-0.8550352","-0.8234918"
"2.6000001","-0.8834545","0.610597","0.4591667","0.63255197","-0.91811293","0.8585825","-0.92053413","-0.1589903","-0.82170415","-0.7580303"
"2.66","-0.82101417","0.610597","0.44139844","0.6310532","-0.9172983","0.85972774","-0.90512335","-0.09159607","-0.7784153","-0.6831568"
"2.72","-0.7467654","0.610597","0.42363012","0.62955225","-0.91526794","0.85820377","-0.88341236","-0.023566127","-0.72575676","-0.60000813"
"2.78","-0.6617761","0.610597","0.4058618","0.62804896","-0.91204435","0.85397744","-0.8556973","0.0443552","-0.6644119","-0.50979835"
"2.84","-0.56726867","0.610597","0.38809347","0.6265434","-0.9076501","0.84702396","-0.82230365","0.11144347","-0.5951518","-0.41380036"
"2.9","-0.46460202","0.610597","0.3703251","0.6250355","-0.90210766","0.8373276","-0.7835848","0.176999","-0.5188268","-0.31333065"
"2.96","-0.3552535","0.610597","0.35255682","0.6235254","-0.8954396","0.8248812","-0.73991984","0.24034986","-0.4363588","-0.20973562"
"3.02","-0.24079546","0.610597","0.3347885","0.622013","-0.88766843","0.8096862","-0.6917101","0.3008588","-0.34872866","-0.10437213"
"3.08","-0.12287415","0.610597","0.31702018","0.62049824","-0.87881666","0.7917532","-0.63937795","0.35792446","-0.25696987","0.0014034361"
"3.14","-0.003185092","0.610597","0.29925177","0.61898124","-0.86890686","0.771101","-0.5833633","0.41098642","-0.16215648","0.106252864"
"3.2","0.1165493","0.610597","0.2814835","0.6174619","-0.85796154","0.7477579","-0.52412295","0.4595274","-0.06539498","0.20886728"
"3.26","0.2346074","0.610597","0.26371518","0.6159404","-0.84600323","0.72176003","-0.46212578","0.5030777","0.03218992","0.3079844"
"3.32","0.3492912","0.610597","0.24594685","0.61441654","-0.8330544","0.693153","-0.3978526","0.54121625","0.12946214","0.40239817"
"3.38","0.45895168","0.610597","0.22817847","0.61289036","-0.8191376","0.6619908","-0.33179235","0.5735742","0.22528726","0.4909724"
"3.44","0.56201077","0.610597","0.21041015","0.6113619","-0.80427545","0.62833655","-0.26444104","0.59983563","0.31854123","0.57265043"
"3.5","0.6569866","0.610597","0.19264182","0.6098312","-0.7884904","0.59226143","-0.19629782","0.6197405","0.40812337","0.6464672"
"3.56","0.7425132","0.610597","0.1748735","0.6082982","-0.771805","0.5538461","-0.12786373","0.6330855","0.4929654","0.7115572"
"3.6200001","0.81736076","0.610597","0.15710516","0.6067629","-0.75424176","0.5131796","-0.059638917","0.63972497","0.57204205","0.76716334"
"3.68","0.8804521","0.610597","0.13933684","0.6052253","-0.73582315","0.47035965","0.007879689","0.63957226","0.6443816","0.8126428"
"3.74","0.9308801","0.610597","0.121568516","0.60368544","-0.71657187","0.4254929","0.074200675","0.63259935","0.7090751","0.84747446"
"3.8","0.96791965","0.610597","0.10380019","0.6021433","-0.69651026","0.37869465","0.13884059","0.6188379","0.7652864","0.87126255"
"3.86","0.99103785","0.610597","0.08603186","0.6005989","-0.67566097","0.33008903","0.2013263","0.5983785","0.8122611","0.88374096"
"3.92","0.99990225","0.610597","0.068263546","0.59905213","-0.65404654","0.2798088","0.2611974","0.5713703","0.849335","0.8847747"
"3.98","0.9943853","0.610597","0.050495207","0.5975031","-0.63168937","0.22799563","0.31800842","0.53802073","0.87594193","0.87436235"
"4.04","0.9745664","0.610597","0.032726884","0.5959518","-0.60861206","0.17479974","0.37133148","0.4985936","0.8916222","0.85263443"
"4.1","0.94073063","0.610597","0.0149585605","0.5943982","-0.58483714","0.12038024","0.4207584","0.4534085","0.89602834","0.8198536"
"4.16","0.89336455","0.610597","-0.0028096437","0.59284234","-0.5603874","0.06490539","0.46590292","0.4028391","0.88893133","0.77641106"
"4.22","0.83314955","0.610597","-0.020577967","0.5912842","-0.5352848","0.008550897","0.5064043","0.34730974","0.8702267","0.72282267"
"4.28","0.7609509","0.610597","-0.03834641","0.5897237","-0.5095521","-0.048497885","0.54192793","0.2872948","0.83993787","0.6597247"
"4.34","0.67780834","0.610597","-0.056114733","0.588161","-0.48321205","-0.10604617","0.5721681","0.22331658","0.79822093","0.58786845"
"4.4","0.58491707","0.610597","-0.07388306","0.58659595","-0.45628703","-0.16389143","0.5968515","0.15593989","0.7453662","0.50811094"
"4.46","0.48361304","0.610597","-0.09165138","0.58502865","-0.4287995","-0.22182223","0.6157388","0.08577083","0.68180025","0.42140824"
"4.52","0.3753534","0.610597","-0.10941973","0.5834591","-0.40077215","-0.2796183","0.6286268","0.01345253","0.6080864","0.32880569"
"4.58","0.26169512","0.610597","-0.12718806","0.5818872","-0.37222737","-0.3370503","0.6353513","-0.060338482","0.52492386","0.23142762"
"4.64","0.14427298","0.610597","-0.14495638","0.580313","-0.3431877","-0.39388087","0.6357892","-0.13489658","0.43314624","0.13046606"
"4.7","0.024775807","0.610597","-0.1627247","0.57873654","-0.3136757","-0.44986317","0.629861","-0.20949134","0.33371794","0.027168944"
"4.7599998","-0.09507771","0.610597","-0.18049291","0.57715786","-0.28371418","-0.50474155","0.61753285","-0.2833722","0.22773083","-0.0771725"
"4.82","-0.2135647","0.610597","-0.19826135","0.5755768","-0.25332487","-0.55825317","0.5988192","-0.35577515","0.116394356","-0.18124036"
"4.88","-0.32897907","0.610597","-0.21602967","0.5739935","-0.2225311","-0.6101241","0.5737858","-0.42592457","0.0010360032","-0.28369707"
"4.94","-0.43966186","0.610597","-0.233798","0.5724079","-0.19135503","-0.66007304","0.54255056","-0.49304238","-0.11691503","-0.38320756"
"5","-0.5440211","0.610597","-0.25156632","0.57082","-0.15981935","-0.7078099","0.5052873","-0.5563526","-0.23593514","-0.4784503"
"5.06","-0.64055586","0.610597","-0.26933464","0.56922984","-0.12794645","-0.7530358","0.4622274","-0.615088","-0.3544178","-0.5681336"
"5.12","-0.72787774","0.610597","-0.28710297","0.5676374","-0.09575899","-0.79544246","0.41366255","-0.6684959","-0.47068846","-0.65101117"
"5.18","-0.8047307","0.610597","-0.30487132","0.5660426","-0.063279286","-0.83471406","0.35994676","-0.7158464","-0.58301955","-0.7258972"
"5.24","-0.8700095","0.610597","-0.32263964","0.5644456","-0.03053005","-0.8705244","0.30149916","-0.75643873","-0.6896478","-0.79168254"
"5.3","-0.92277557","0.610597","-0.3404081","0.56284624","0.002466485","-0.9025403","0.23880543","-0.7896092","-0.788794","-0.8473499"
"5.36","-0.9622692","0.610597","-0.3581763","0.56124467","0.035687014","-0.9304185","0.17242283","-0.8147385","-0.87868047","-0.8919873"
"5.42","-0.9879227","0.610597","-0.3759446","0.55964077","0.06910978","-0.95380783","0.10297814","-0.8312608","-0.9575621","-0.92480576"
"5.48","-0.9993673","0.610597","-0.39371294","0.5580346","0.10271208","-0.97234774","0.031173706","-0.83867157","-1.0237428","-0.94514966"
"5.54","-0.99643826","0.610597","-0.41148126","0.5564261","0.13647138","-0.9856694","-0.042211235","-0.83653605","-1.0756083","-0.95251167"
"5.6","-0.9791778","0.610597","-0.42924958","0.55481535","0.17036496","-0.99339485","-0.116318464","-0.8244995","-1.1116531","-0.94654465"
"5.66","-0.947834","0.610597","-0.4470179","0.55320233","0.20437054","-0.9951378","-0.19020835","-0.80229545","-1.1305135","-0.9270711"
"5.72","-0.9028579","0.610597","-0.46478623","0.551587","0.23846535","-0.99050283","-0.2628574","-0.76975584","-1.131001","-0.8940947"
"5.7799997","-0.8448962","0.610597","-0.48255455","0.5499694","0.27262712","-0.97908604","-0.33315575","-0.7268214","-1.1121382","-0.8478066"
"5.84","-0.77478206","0.610597","-0.500323","0.5483495","0.30683345","-0.9604746","-0.39990562","-0.67355096","-1.0731986","-0.78859204"
"5.9","-0.69352496","0.610597","-0.5180913","0.5467273","0.34106117","-0.93424726","-0.46181667","-0.61013365","-1.0137478","-0.71703595"
"5.96","-0.6022931","0.610597","-0.5358595","0.54510283","0.375288","-0.89997375","-0.5175062","-0.5368993","-0.93368757","-0.6339241"
"6.02","-0.5023986","0.610597","-0.55362785","0.5434761","0.40949184","-0.85721457","-0.5654965","-0.4543272","-0.8332989","-0.54024047"
"6.08","-0.39527828","0.610597","-0.5713962","0.54184705","0.44364983","-0.80552244","-0.60421073","-0.36306182","-0.7132968","-0.43716943"
"6.14","-0.28247276","0.610597","-0.5891645","0.5402157","0.4777394","-0.7444408","-0.6319715","-0.2639219","-0.57487774","-0.32608652"
"6.2","-0.16560455","0.610597","-0.6069328","0.5385821","0.5117381","-0.67350435","-0.64699924","-0.15791383","-0.41977644","-0.2085508"
"6.2599998","-0.046354495","0.610597","-0.62470114","0.5369462","0.5456235","-0.59223914","-0.64740884","-0.04624358","-0.25032234","-0.08629297"
"6.32","0.07356322","0.610597","-0.64246964","0.53530794","0.5793733","-0.50016177","-0.63120717","0.06967148","-0.0694996","0.038800374"
"6.38","0.19242194","0.610597","-0.66023797","0.5336675","0.61296433","-0.396782","-0.5962915","0.18818578","0.118986025","0.16470398"
"6.44","0.3085131","0.610597","-0.6780063","0.53202474","0.6463744","-0.28159913","-0.54044724","0.307417","0.31064618","0.2892815"
"6.5","0.42016706","0.610597","-0.6957745","0.5303797","0.67958075","-0.15410504","-0.4613452","0.42522833","0.5001354","0.410308"
"6.56","0.5257778","0.610597","-0.7135428","0.52873236","0.71256125","-0.013780206","-0.35653687","0.53921926","0.68118596","0.5255089"
"6.62","0.6238265","0.610597","-0.73131114","0.52708274","0.74529326","0.13990107","-0.22345698","0.6467047","0.84652126","0.63258946"
"6.68","0.7129029","0.610597","-0.74907947","0.5254308","0.77775407","0.30747357","-0.05941713","0.7447057","0.98778486","0.72928226"
"6.74","0.79172575","0.610597","-0.7668478","0.5237766","0.80992156","0.48948184","0.13839471","0.8299314","1.0954549","0.81339395"
"6.7999997","0.8591615","0.610597","-0.7846161","0.5221201","0.84177274","0.68647826","0.37291825","0.8987658","1.1587586","0.8828573"
"6.86","0.9142406","0.610597","-0.8023845","0.5204613","0.8732854","0.8990263","0.6472224","0.9472513","1.1655834","0.9357934"
"6.92","0.9561699","0.610597","-0.8201529","0.51880026","0.9044367","1.1276923","0.96450317","0.9710723","1.1023833","0.970575"
"6.98","0.984347","0.610597","-0.83792126","0.51713693","0.93520427","1.3730572","1.3280951","0.9655397","0.9540835","0.98590195"
"7.04","0.9983664","0.610597","-0.8556894","0.51547134","0.9655654","1.6357068","1.7414647","0.9255749","0.7039812","0.98087955"
